059005008,"Kamu juga harus bersabar dan harus meneguhkan hatimu, karena kedatangan Tuhan sudah dekat!"
059005009,"Saudara-saudara, janganlah kamu bersungut-sungut dan saling mempersalahkan, supaya kamu jangan dihukum. Sesungguhnya Hakim telah berdiri di ambang pintu."
059005010,"Saudara-saudara, turutilah teladan penderitaan dan kesabaran para nabi yang telah berbicara demi nama Tuhan."
059005011,"Sesungguhnya kami menyebut mereka berbahagia, yaitu mereka yang telah bertekun; kamu telah mendengar tentang ketekunan Ayub dan kamu telah tahu apa yang pada akhirnya disediakan Tuhan baginya, karena Tuhan maha penyayang dan penuh belas kasihan."
059005012,"Tetapi yang terutama, saudara-saudara, janganlah kamu bersumpah demi sorga maupun demi bumi atau demi sesuatu yang lain. Jika ya, hendaklah kamu katakan ya, jika tidak hendaklah kamu katakan tidak, supaya kamu jangan kena hukuman."
059005013,"Kalau ada seorang di antara kamu yang menderita, baiklah ia berdoa! Kalau ada seorang yang bergembira baiklah ia menyanyi!"
059005014,"Kalau ada seorang di antara kamu yang sakit, baiklah ia memanggil para penatua jemaat, supaya mereka mendoakan dia serta mengolesnya dengan minyak dalam nama Tuhan."
059005015,"Dan doa yang lahir dari iman akan menyelamatkan orang sakit itu dan Tuhan akan membangunkan dia; dan jika ia telah berbuat dosa, maka dosanya itu akan diampuni."
059005016,"Karena itu hendaklah kamu saling mengaku dosamu dan saling mendoakan, supaya kamu sembuh. Doa orang yang benar, bila dengan yakin didoakan, sangat besar kuasanya."
059005017,"Elia adalah manusia biasa sama seperti kita, dan ia telah bersungguh-sungguh berdoa, supaya hujan jangan turun, dan hujan pun tidak turun di bumi selama tiga tahun dan enam bulan."
059005018,"Lalu ia berdoa pula dan langit menurunkan hujan dan bumi pun mengeluarkan buahnya."
059005019,"Saudara-saudaraku, jika ada di antara kamu yang menyimpang dari kebenaran dan ada seorang yang membuat dia berbalik,"
059005020,"ketahuilah, bahwa barangsiapa membuat orang berdosa berbalik dari jalannya yang sesat, ia akan menyelamatkan jiwa orang itu dari maut dan menutupi banyak dosa."
060001001,"Dari Petrus, rasul Yesus Kristus, kepada orang-orang pendatang, yang tersebar di Pontus, Galatia, Kapadokia, Asia Kecil dan Bitinia,"
060001002,"yaitu orang-orang yang dipilih, sesuai dengan rencana Allah, Bapa kita, dan yang dikuduskan oleh Roh, supaya taat kepada Yesus Kristus dan menerima percikan darah-Nya. Kiranya kasih karunia dan damai sejahtera makin melimpah atas kamu."
060001003,"Terpujilah Allah dan Bapa Tuhan kita Yesus Kristus, yang karena rahmat-Nya yang besar telah melahirkan kita kembali oleh kebangkitan Yesus Kristus dari antara orang mati, kepada suatu hidup yang penuh pengharapan,"
060001004,"untuk menerima suatu bagian yang tidak dapat binasa, yang tidak dapat cemar dan yang tidak dapat layu, yang tersimpan di sorga bagi kamu."
060001005,"Yaitu kamu, yang dipelihara dalam kekuatan Allah karena imanmu sementara kamu menantikan keselamatan yang telah tersedia untuk dinyatakan pada zaman akhir."
060001006,"Bergembiralah akan hal itu, sekalipun sekarang ini kamu seketika harus berdukacita oleh berbagai-bagai pencobaan."
060001007,"Maksud semuanya itu ialah untuk membuktikan kemurnian imanmu -- yang jauh lebih tinggi nilainya dari pada emas yang fana, yang diuji kemurniannya dengan api -- sehingga kamu memperoleh puji-pujian dan kemuliaan dan kehormatan pada hari Yesus Kristus menyatakan diri-Nya."
060001008,"Sekalipun kamu belum pernah melihat Dia, namun kamu mengasihi-Nya. Kamu percaya kepada Dia, sekalipun kamu sekarang tidak melihat-Nya. Kamu bergembira karena sukacita yang mulia dan yang tidak terkatakan,"
060001009,"karena kamu telah mencapai tujuan imanmu, yaitu keselamatan jiwamu."
060001010,"Keselamatan itulah yang diselidiki dan diteliti oleh nabi-nabi, yang telah bernubuat tentang kasih karunia yang diuntukkan bagimu."
060001011,"Dan mereka meneliti saat yang mana dan yang bagaimana yang dimaksudkan oleh Roh Kristus, yang ada di dalam mereka, yaitu Roh yang sebelumnya memberi kesaksian tentang segala penderitaan yang akan menimpa Kristus dan tentang segala kemuliaan yang menyusul sesudah itu."
060001012,"Kepada mereka telah dinyatakan, bahwa mereka bukan melayani diri mereka sendiri, tetapi melayani kamu dengan segala sesuatu yang telah diberitakan sekarang kepada kamu dengan perantaraan mereka, yang oleh Roh Kudus, yang diutus dari sorga, menyampaikan berita Injil kepada kamu, yaitu hal-hal yang ingin diketahui oleh malaikat-malaikat."
060001013,"Sebab itu siapkanlah akal budimu, waspadalah dan letakkanlah pengharapanmu seluruhnya atas kasih karunia yang dianugerahkan kepadamu pada waktu penyataan Yesus Kristus."
060001014,"Hiduplah sebagai anak-anak yang taat dan jangan turuti hawa nafsu yang menguasai kamu pada waktu kebodohanmu,"
060001015,"tetapi hendaklah kamu menjadi kudus di dalam seluruh hidupmu sama seperti Dia yang kudus, yang telah memanggil kamu,"
060001016,"sebab ada tertulis: Kuduslah kamu, sebab Aku kudus."
060001017,"Dan jika kamu menyebut-Nya Bapa, yaitu Dia yang tanpa memandang muka menghakimi semua orang menurut perbuatannya, maka hendaklah kamu hidup dalam ketakutan selama kamu menumpang di dunia ini."
060001018,"Sebab kamu tahu, bahwa kamu telah ditebus dari cara hidupmu yang sia-sia yang kamu warisi dari nenek moyangmu itu bukan dengan barang yang fana, bukan pula dengan perak atau emas,"
060001019,"melainkan dengan darah yang mahal, yaitu darah Kristus yang sama seperti darah anak domba yang tak bernoda dan tak bercacat."
060001020,"Ia telah dipilih sebelum dunia dijadikan, tetapi -- karena kamu -- Ia baru menyatakan diri-Nya pada zaman akhir."
060001021,"Oleh Dialah kamu percaya kepada Allah, yang telah membangkitkan Dia dari antara orang mati dan yang telah memuliakan-Nya, sehingga imanmu dan pengharapanmu tertuju kepada Allah."
060001022,"Karena kamu telah menyucikan dirimu oleh ketaatan kepada kebenaran, sehingga kamu dapat mengamalkan kasih persaudaraan yang tulus ikhlas, hendaklah kamu bersungguh-sungguh saling mengasihi dengan segenap hatimu."
060001023,"Karena kamu telah dilahirkan kembali bukan dari benih yang fana, tetapi dari benih yang tidak fana, oleh firman Allah, yang hidup dan yang kekal."
060001024,"Sebab:<br>$Semua yang hidup adalah seperti rumput<br>dan segala kemuliaannya seperti bunga rumput,<br>rumput menjadi kering,<br>dan bunga gugur,"
060001025,"tetapi firman Tuhan tetap untuk selama-lamanya.$<br>Inilah firman yang disampaikan Injil kepada kamu."
060002001,"Karena itu buanglah segala kejahatan, segala tipu muslihat dan segala macam kemunafikan, kedengkian dan fitnah."
060002002,"Dan jadilah sama seperti bayi yang baru lahir, yang selalu ingin akan air susu yang murni dan yang rohani, supaya olehnya kamu bertumbuh dan beroleh keselamatan,"
060002003,"jika kamu benar-benar telah mengecap kebaikan Tuhan."
060002004,"Dan datanglah kepada-Nya, batu yang hidup itu, yang memang dibuang oleh manusia, tetapi yang dipilih dan dihormat di hadirat Allah."
060002005,"Dan biarlah kamu juga dipergunakan sebagai batu hidup untuk pembangunan suatu rumah rohani, bagi suatu imamat kudus, untuk mempersembahkan persembahan rohani yang karena Yesus Kristus berkenan kepada Allah."
060002006,"Sebab ada tertulis dalam Kitab Suci:<br>$Sesungguhnya, Aku meletakkan di Sion sebuah batu yang terpilih,<br>sebuah batu penjuru yang mahal,<br>dan siapa yang percaya kepada-Nya, tidak akan dipermalukan.$"
060002007,"Karena itu bagi kamu, yang percaya, ia mahal, tetapi bagi mereka yang tidak percaya:<br>$Batu yang telah dibuang oleh tukang-tukang bangunan,<br>telah menjadi batu penjuru,<br>juga telah menjadi batu sentuhan<br>dan suatu batu sandungan.$"
060002008,"Mereka tersandung padanya, karena mereka tidak taat kepada firman Allah; dan untuk itu mereka juga telah disediakan."
060002009,"Tetapi kamulah bangsa yang terpilih, imamat yang rajani, bangsa yang kudus, umat kepunyaan Allah sendiri, supaya kamu memberitakan perbuatan-perbuatan yang besar dari Dia, yang telah memanggil kamu keluar dari kegelapan kepada terang-Nya yang ajaib:"
060002010,"kamu, yang dahulu bukan umat Allah,<br>tetapi yang sekarang telah menjadi umat-Nya,<br>yang dahulu tidak dikasihani<br>tetapi yang sekarang telah beroleh belas kasihan."
060002011,"Saudara-saudaraku yang kekasih, aku menasihati kamu, supaya sebagai pendatang dan perantau, kamu menjauhkan diri dari keinginan-keinginan daging yang berjuang melawan jiwa."
060002012,"Milikilah cara hidup yang baik di tengah-tengah bangsa-bangsa bukan Yahudi, supaya apabila mereka memfitnah kamu sebagai orang durjana, mereka dapat melihatnya dari perbuatan-perbuatanmu yang baik dan memuliakan Allah pada hari Ia melawat mereka."
060002013,"Tunduklah, karena Allah, kepada semua lembaga manusia, baik kepada raja sebagai pemegang kekuasaan yang tertinggi,"
060002014,"maupun kepada wali-wali yang diutusnya untuk menghukum orang-orang yang berbuat jahat dan menghormati orang-orang yang berbuat baik."
060002015,"Sebab inilah kehendak Allah, yaitu supaya dengan berbuat baik kamu membungkamkan kepicikan orang-orang yang bodoh."
060002016,"Hiduplah sebagai orang merdeka dan bukan seperti mereka yang menyalahgunakan kemerdekaan itu untuk menyelubungi kejahatan-kejahatan mereka, tetapi hiduplah sebagai hamba Allah."
060002017,"Hormatilah semua orang, kasihilah saudara-saudaramu, takutlah akan Allah, hormatilah raja!"
060002018,"Hai kamu, hamba-hamba, tunduklah dengan penuh ketakutan kepada tuanmu, bukan saja kepada yang baik dan peramah, tetapi juga kepada yang bengis."
060002019,"Sebab adalah kasih karunia, jika seorang karena sadar akan kehendak Allah menanggung penderitaan yang tidak harus ia tanggung."
060002020,"Sebab dapatkah disebut pujian, jika kamu menderita pukulan karena kamu berbuat dosa? Tetapi jika kamu berbuat baik dan karena itu kamu harus menderita, maka itu adalah kasih karunia pada Allah."
060002021,"Sebab untuk itulah kamu dipanggil, karena Kristus pun telah menderita untuk kamu dan telah meninggalkan teladan bagimu, supaya kamu mengikuti jejak-Nya."
060002022,"Ia tidak berbuat dosa,<br>dan tipu tidak ada dalam mulut-Nya."
060002023,"Ketika Ia dicaci maki, Ia tidak membalas dengan mencaci maki; ketika Ia menderita, Ia tidak mengancam, tetapi Ia menyerahkannya kepada Dia, yang menghakimi dengan adil."
060002024,"Ia sendiri telah memikul dosa kita di dalam tubuh-Nya di kayu salib, supaya kita, yang telah mati terhadap dosa, hidup untuk kebenaran. Oleh bilur-bilur-Nya kamu telah sembuh."
060002025,"Sebab dahulu kamu sesat seperti domba, tetapi sekarang kamu telah kembali kepada gembala dan pemelihara jiwamu."
060003001,"Demikian juga kamu, hai isteri-isteri, tunduklah kepada suamimu, supaya jika ada di antara mereka yang tidak taat kepada Firman, mereka juga tanpa perkataan dimenangkan oleh kelakuan isterinya,"
060003002,"jika mereka melihat, bagaimana murni dan salehnya hidup isteri mereka itu."
060003003,"Perhiasanmu janganlah secara lahiriah, yaitu dengan mengepang-ngepang rambut, memakai perhiasan emas atau dengan mengenakan pakaian yang indah-indah,"
060003004,"tetapi perhiasanmu ialah manusia batiniah yang tersembunyi dengan perhiasan yang tidak binasa yang berasal dari roh yang lemah lembut dan tenteram, yang sangat berharga di mata Allah."
060003005,"Sebab demikianlah caranya perempuan-perempuan kudus dahulu berdandan, yaitu perempuan-perempuan yang menaruh pengharapannya kepada Allah; mereka tunduk kepada suaminya,"
060003006,"sama seperti Sara taat kepada Abraham dan menamai dia tuannya. Dan kamu adalah anak-anaknya, jika kamu berbuat baik dan tidak takut akan ancaman."
060003007,"Demikian juga kamu, hai suami-suami, hiduplah bijaksana dengan isterimu, sebagai kaum yang lebih lemah! Hormatilah mereka sebagai teman pewaris dari kasih karunia, yaitu kehidupan, supaya doamu jangan terhalang."
060003008,"Dan akhirnya, hendaklah kamu semua seia sekata, seperasaan, mengasihi saudara-saudara, penyayang dan rendah hati,"
060003009,"dan janganlah membalas kejahatan dengan kejahatan, atau caci maki dengan caci maki, tetapi sebaliknya, hendaklah kamu memberkati, karena untuk itulah kamu dipanggil, yaitu untuk memperoleh berkat. Sebab:"
060003010,"$Siapa yang mau mencintai hidup<br>dan mau melihat hari-hari baik,<br>ia harus menjaga lidahnya terhadap yang jahat<br>dan bibirnya terhadap ucapan-ucapan yang menipu."
060003011,"Ia harus menjauhi yang jahat dan melakukan yang baik,<br>ia harus mencari perdamaian dan berusaha mendapatkannya."
060003012,"Sebab mata Tuhan tertuju kepada orang-orang benar,<br>dan telinga-Nya kepada permohonan mereka yang minta tolong,<br>tetapi wajah Tuhan menentang orang-orang yang berbuat jahat.$"
060003013,"Dan siapakah yang akan berbuat jahat terhadap kamu, jika kamu rajin berbuat baik?"
060003014,"Tetapi sekalipun kamu harus menderita juga karena kebenaran, kamu akan berbahagia. Sebab itu janganlah kamu takuti apa yang mereka takuti dan janganlah gentar."
060003015,"Tetapi kuduskanlah Kristus di dalam hatimu sebagai Tuhan! Dan siap sedialah pada segala waktu untuk memberi pertanggungan jawab kepada tiap-tiap orang yang meminta pertanggungan jawab dari kamu tentang pengharapan yang ada padamu, tetapi haruslah dengan lemah lembut dan hormat,"
060003016,"dan dengan hati nurani yang murni, supaya mereka, yang memfitnah kamu karena hidupmu yang saleh dalam Kristus, menjadi malu karena fitnahan mereka itu."
060003017,"Sebab lebih baik menderita karena berbuat baik, jika hal itu dikehendaki Allah, dari pada menderita karena berbuat jahat."
060003018,"Sebab juga Kristus telah mati sekali untuk segala dosa kita, Ia yang benar untuk orang-orang yang tidak benar, supaya Ia membawa kita kepada Allah; Ia, yang telah dibunuh dalam keadaan-Nya sebagai manusia, tetapi yang telah dibangkitkan menurut Roh,"
060003019,"dan di dalam Roh itu juga Ia pergi memberitakan Injil kepada roh-roh yang di dalam penjara,"
060003020,"yaitu kepada roh-roh mereka yang dahulu pada waktu Nuh tidak taat kepada Allah, ketika Allah tetap menanti dengan sabar waktu Nuh sedang mempersiapkan bahteranya, di mana hanya sedikit, yaitu delapan orang, yang diselamatkan oleh air bah itu."
060003021,"Juga kamu sekarang diselamatkan oleh kiasannya, yaitu baptisan -- maksudnya bukan untuk membersihkan kenajisan jasmani, melainkan untuk memohonkan hati nurani yang baik kepada Allah -- oleh kebangkitan Yesus Kristus,"
060003022,"yang duduk di sebelah kanan Allah, setelah Ia naik ke sorga sesudah segala malaikat, kuasa dan kekuatan ditaklukkan kepada-Nya."
060004001,"Jadi, karena Kristus telah menderita penderitaan badani, kamu pun harus juga mempersenjatai dirimu dengan pikiran yang demikian, -- karena barangsiapa telah menderita penderitaan badani, ia telah berhenti berbuat dosa --,"
060004002,"supaya waktu yang sisa jangan kamu pergunakan menurut keinginan manusia, tetapi menurut kehendak Allah."
060004003,"Sebab telah cukup banyak waktu kamu pergunakan untuk melakukan kehendak orang-orang yang tidak mengenal Allah. Kamu telah hidup dalam rupa-rupa hawa nafsu, keinginan, kemabukan, pesta pora, perjamuan minum dan penyembahan berhala yang terlarang."
060004004,"Sebab itu mereka heran, bahwa kamu tidak turut mencemplungkan diri bersama-sama mereka di dalam kubangan ketidaksenonohan yang sama, dan mereka memfitnah kamu."
060004005,"Tetapi mereka harus memberi pertanggungan jawab kepada Dia, yang telah siap sedia menghakimi orang yang hidup dan yang mati."
060004006,"Itulah sebabnya maka Injil telah diberitakan juga kepada orang-orang mati, supaya mereka, sama seperti semua manusia, dihakimi secara badani; tetapi oleh roh dapat hidup menurut kehendak Allah."
060004007,"Kesudahan segala sesuatu sudah dekat. Karena itu kuasailah dirimu dan jadilah tenang, supaya kamu dapat berdoa."
060004008,"Tetapi yang terutama: kasihilah sungguh-sungguh seorang akan yang lain, sebab kasih menutupi banyak sekali dosa."
060004009,"Berilah tumpangan seorang akan yang lain dengan tidak bersungut-sungut."
060004010,"Layanilah seorang akan yang lain, sesuai dengan karunia yang telah diperoleh tiap-tiap orang sebagai pengurus yang baik dari kasih karunia Allah."
060004011,"Jika ada orang yang berbicara, baiklah ia berbicara sebagai orang yang menyampaikan firman Allah; jika ada orang yang melayani, baiklah ia melakukannya dengan kekuatan yang dianugerahkan Allah, supaya Allah dimuliakan dalam segala sesuatu karena Yesus Kristus. Ialah yang empunya kemuliaan dan kuasa sampai selama-lamanya! Amin."
060004012,"Saudara-saudara yang kekasih, janganlah kamu heran akan nyala api siksaan yang datang kepadamu sebagai ujian, seolah-olah ada sesuatu yang luar biasa terjadi atas kamu."
060004013,"Sebaliknya, bersukacitalah, sesuai dengan bagian yang kamu dapat dalam penderitaan Kristus, supaya kamu juga boleh bergembira dan bersukacita pada waktu Ia menyatakan kemuliaan-Nya."
060004014,"Berbahagialah kamu, jika kamu dinista karena nama Kristus, sebab Roh kemuliaan, yaitu Roh Allah ada padamu."
060004015,"Janganlah ada di antara kamu yang harus menderita sebagai pembunuh atau pencuri atau penjahat, atau pengacau."
060004016,"Tetapi, jika ia menderita sebagai orang Kristen, maka janganlah ia malu, melainkan hendaklah ia memuliakan Allah dalam nama Kristus itu."
060004017,"Karena sekarang telah tiba saatnya penghakiman dimulai, dan pada rumah Allah sendiri yang harus pertama-tama dihakimi. Dan jika penghakiman itu dimulai pada kita, bagaimanakah kesudahannya dengan mereka yang tidak percaya pada Injil Allah?"
060004018,"Dan jika<br>orang benar hampir-hampir tidak diselamatkan,<br>apakah yang akan terjadi dengan orang fasik dan orang berdosa?"
060004019,"Karena itu baiklah juga mereka yang harus menderita karena kehendak Allah, menyerahkan jiwanya, dengan selalu berbuat baik, kepada Pencipta yang setia."
060005001,"Aku menasihatkan para penatua di antara kamu, aku sebagai teman penatua dan saksi penderitaan Kristus, yang juga akan mendapat bagian dalam kemuliaan yang akan dinyatakan kelak."
060005002,"Gembalakanlah kawanan domba Allah yang ada padamu, jangan dengan paksa, tetapi dengan sukarela sesuai dengan kehendak Allah, dan jangan karena mau mencari keuntungan, tetapi dengan pengabdian diri."
060005003,"Janganlah kamu berbuat seolah-olah kamu mau memerintah atas mereka yang dipercayakan kepadamu, tetapi hendaklah kamu menjadi teladan bagi kawanan domba itu."
060005004,"Maka kamu, apabila Gembala Agung datang, kamu akan menerima mahkota kemuliaan yang tidak dapat layu."
060005005,"Demikian jugalah kamu, hai orang-orang muda, tunduklah kepada orang-orang yang tua. Dan kamu semua, rendahkanlah dirimu seorang terhadap yang lain, sebab:<br>$Allah menentang orang yang congkak,<br>tetapi mengasihani orang yang rendah hati.$"
060005006,"Karena itu rendahkanlah dirimu di bawah tangan Tuhan yang kuat, supaya kamu ditinggikan-Nya pada waktunya."
060005007,"Serahkanlah segala kekuatiranmu kepada-Nya, sebab Ia yang memelihara kamu."
060005008,"Sadarlah dan berjaga-jagalah! Lawanmu, si Iblis, berjalan keliling sama seperti singa yang mengaum-aum dan mencari orang yang dapat ditelannya."
060005009,"Lawanlah dia dengan iman yang teguh, sebab kamu tahu, bahwa semua saudaramu di seluruh dunia menanggung penderitaan yang sama."
060005010,"Dan Allah, sumber segala kasih karunia, yang telah memanggil kamu dalam Kristus kepada kemuliaan-Nya yang kekal, akan melengkapi, meneguhkan, menguatkan dan mengokohkan kamu, sesudah kamu menderita seketika lamanya."
060005011,"Ialah yang empunya kuasa sampai selama-lamanya! Amin."
060005012,"Dengan perantaraan Silwanus, yang kuanggap sebagai seorang saudara yang dapat dipercayai, aku menulis dengan singkat kepada kamu untuk menasihati dan meyakinkan kamu, bahwa ini adalah kasih karunia yang benar-benar dari Allah. Berdirilah dengan teguh di dalamnya!"
060005013,"Salam kepada kamu sekalian dari kawanmu yang terpilih yang di Babilon, dan juga dari Markus, anakku."
060005014,"Berilah salam seorang kepada yang lain dengan cium yang kudus. Damai sejahtera menyertai kamu sekalian yang berada dalam Kristus. Amin."
061001001,"Dari Simon Petrus, hamba dan rasul Yesus Kristus, kepada mereka yang bersama-sama dengan kami memperoleh iman oleh karena keadilan Allah dan Juruselamat kita, Yesus Kristus."
061001002,"Kasih karunia dan damai sejahtera melimpahi kamu oleh pengenalan akan Allah dan akan Yesus, Tuhan kita."
061001003,"Karena kuasa ilahi-Nya telah menganugerahkan kepada kita segala sesuatu yang berguna untuk hidup yang saleh oleh pengenalan kita akan Dia, yang telah memanggil kita oleh kuasa-Nya yang mulia dan ajaib."
061001004,"Dengan jalan itu Ia telah menganugerahkan kepada kita janji-janji yang berharga dan yang sangat besar, supaya olehnya kamu boleh mengambil bagian dalam kodrat ilahi, dan luput dari hawa nafsu duniawi yang membinasakan dunia."
061001005,"Justru karena itu kamu harus dengan sungguh-sungguh berusaha untuk menambahkan kepada imanmu kebajikan, dan kepada kebajikan pengetahuan,"
061001006,"dan kepada pengetahuan penguasaan diri, kepada penguasaan diri ketekunan, dan kepada ketekunan kesalehan,"
061001007,"dan kepada kesalehan kasih akan saudara-saudara, dan kepada kasih akan saudara-saudara kasih akan semua orang."
061001008,"Sebab apabila semuanya itu ada padamu dengan berlimpah-limpah, kamu akan dibuatnya menjadi giat dan berhasil dalam pengenalanmu akan Yesus Kristus, Tuhan kita."
061001009,"Tetapi barangsiapa tidak memiliki semuanya itu, ia menjadi buta dan picik, karena ia lupa, bahwa dosa-dosanya yang dahulu telah dihapuskan."
061001010,"Karena itu, saudara-saudaraku, berusahalah sungguh-sungguh, supaya panggilan dan pilihanmu makin teguh. Sebab jikalau kamu melakukannya, kamu tidak akan pernah tersandung."
061001011,"Dengan demikian kepada kamu akan dikaruniakan hak penuh untuk memasuki Kerajaan kekal, yaitu Kerajaan Tuhan dan Juruselamat kita, Yesus Kristus."
061001012,"Karena itu aku senantiasa bermaksud mengingatkan kamu akan semuanya itu, sekalipun kamu telah mengetahuinya dan telah teguh dalam kebenaran yang telah kamu terima."
061001013,"Aku menganggap sebagai kewajibanku untuk tetap mengingatkan kamu akan semuanya itu selama aku belum menanggalkan kemah tubuhku ini."
061001014,"Sebab aku tahu, bahwa aku akan segera menanggalkan kemah tubuhku ini, sebagaimana yang telah diberitahukan kepadaku oleh Yesus Kristus, Tuhan kita."
061001015,"Tetapi aku akan berusaha, supaya juga sesudah kepergianku itu kamu selalu mengingat semuanya itu."
061001016,"Sebab kami tidak mengikuti dongeng-dongeng isapan jempol manusia, ketika kami memberitahukan kepadamu kuasa dan kedatangan Tuhan kita, Yesus Kristus sebagai raja, tetapi kami adalah saksi mata dari kebesaran-Nya."
061001017,"Kami menyaksikan, bagaimana Ia menerima kehormatan dan kemuliaan dari Allah Bapa, ketika datang kepada-Nya suara dari Yang Mahamulia, yang mengatakan: $Inilah Anak yang Kukasihi, kepada-Nyalah Aku berkenan.$"
061001018,"Suara itu kami dengar datang dari sorga, ketika kami bersama-sama dengan Dia di atas gunung yang kudus."
061001019,"Dengan demikian kami makin diteguhkan oleh firman yang telah disampaikan oleh para nabi. Alangkah baiknya kalau kamu memperhatikannya sama seperti memperhatikan pelita yang bercahaya di tempat yang gelap sampai fajar menyingsing dan bintang timur terbit bersinar di dalam hatimu."
061001020,"Yang terutama harus kamu ketahui, ialah bahwa nubuat-nubuat dalam Kitab Suci tidak boleh ditafsirkan menurut kehendak sendiri,"
061001021,"sebab tidak pernah nubuat dihasilkan oleh kehendak manusia, tetapi oleh dorongan Roh Kudus orang-orang berbicara atas nama Allah."
061002001,"Sebagaimana nabi-nabi palsu dahulu tampil di tengah-tengah umat Allah, demikian pula di antara kamu akan ada guru-guru palsu. Mereka akan memasukkan pengajaran-pengajaran sesat yang membinasakan, bahkan mereka akan menyangkal Penguasa yang telah menebus mereka dan dengan jalan demikian segera mendatangkan kebinasaan atas diri mereka."
061002002,"Banyak orang akan mengikuti cara hidup mereka yang dikuasai hawa nafsu, dan karena mereka Jalan Kebenaran akan dihujat."
061002003,"Dan karena serakahnya guru-guru palsu itu akan berusaha mencari untung dari kamu dengan ceritera-ceritera isapan jempol mereka. Tetapi untuk perbuatan mereka itu hukuman telah lama tersedia dan kebinasaan tidak akan tertunda."
061002004,"Sebab jikalau Allah tidak menyayangkan malaikat-malaikat yang berbuat dosa tetapi melemparkan mereka ke dalam neraka dan dengan demikian menyerahkannya ke dalam gua-gua yang gelap untuk menyimpan mereka sampai hari penghakiman;"
061002005,"dan jikalau Allah tidak menyayangkan dunia purba, tetapi hanya menyelamatkan Nuh, pemberita kebenaran itu, dengan tujuh orang lain, ketika Ia mendatangkan air bah atas dunia orang-orang yang fasik;"
061002006,"dan jikalau Allah membinasakan kota Sodom dan Gomora dengan api, dan dengan demikian memusnahkannya dan menjadikannya suatu peringatan untuk mereka yang hidup fasik di masa-masa kemudian,"
061002007,"tetapi Ia menyelamatkan Lot, orang yang benar, yang terus-menerus menderita oleh cara hidup orang-orang yang tak mengenal hukum dan yang hanya mengikuti hawa nafsu mereka saja, --"
061002008,"sebab orang benar ini tinggal di tengah-tengah mereka dan setiap hari melihat dan mendengar perbuatan-perbuatan mereka yang jahat itu, sehingga jiwanya yang benar itu tersiksa --"
061002009,"maka nyata, bahwa Tuhan tahu menyelamatkan orang-orang saleh dari pencobaan dan tahu menyimpan orang-orang jahat untuk disiksa pada hari penghakiman,"
061002010,"terutama mereka yang menuruti hawa nafsunya karena ingin mencemarkan diri dan yang menghina pemerintahan Allah.<br>Mereka begitu berani dan angkuh, sehingga tidak segan-segan menghujat kemuliaan,"
061002011,"padahal malaikat-malaikat sendiri, yang sekalipun lebih kuat dan lebih berkuasa dari pada mereka, tidak memakai kata-kata hujat, kalau malaikat-malaikat menuntut hukuman atas mereka di hadapan Allah."
061002012,"Tetapi mereka itu sama dengan hewan yang tidak berakal, sama dengan binatang yang hanya dilahirkan untuk ditangkap dan dimusnahkan. Mereka menghujat apa yang tidak mereka ketahui, sehingga oleh perbuatan mereka yang jahat mereka sendiri akan binasa seperti binatang liar,"
061002013,"dan akan mengalami nasib yang buruk sebagai upah kejahatan mereka. Berfoya-foya pada siang hari, mereka anggap kenikmatan. Mereka adalah kotoran dan noda, yang mabuk dalam hawa nafsu mereka kalau mereka duduk makan minum bersama-sama dengan kamu."
061002014,"Mata mereka penuh nafsu zinah dan mereka tidak pernah jemu berbuat dosa. Mereka memikat orang-orang yang lemah. Hati mereka telah terlatih dalam keserakahan. Mereka adalah orang-orang yang terkutuk!"
061002015,"Oleh karena mereka telah meninggalkan jalan yang benar, maka tersesatlah mereka, lalu mengikuti jalan Bileam, anak Beor, yang suka menerima upah untuk perbuatan-perbuatan yang jahat."
061002016,"Tetapi Bileam beroleh peringatan keras untuk kejahatannya, sebab keledai beban yang bisu berbicara dengan suara manusia dan mencegah kebebalan nabi itu."
061002017,"Guru-guru palsu itu adalah seperti mata air yang kering, seperti kabut yang dihalaukan taufan; bagi mereka telah tersedia tempat dalam kegelapan yang paling dahsyat."
061002018,"Sebab mereka mengucapkan kata-kata yang congkak dan hampa dan mempergunakan hawa nafsu cabul untuk memikat orang-orang yang baru saja melepaskan diri dari mereka yang hidup dalam kesesatan."
061002019,"Mereka menjanjikan kemerdekaan kepada orang lain, padahal mereka sendiri adalah hamba-hamba kebinasaan, karena siapa yang dikalahkan orang, ia adalah hamba orang itu."
061002020,"Sebab jika mereka, oleh pengenalan mereka akan Tuhan dan Juruselamat kita, Yesus Kristus, telah melepaskan diri dari kecemaran-kecemaran dunia, tetapi terlibat lagi di dalamnya, maka akhirnya keadaan mereka lebih buruk dari pada yang semula."
061002021,"Karena itu bagi mereka adalah lebih baik, jika mereka tidak pernah mengenal Jalan Kebenaran dari pada mengenalnya, tetapi kemudian berbalik dari perintah kudus yang disampaikan kepada mereka."
061002022,"Bagi mereka cocok apa yang dikatakan peribahasa yang benar ini:<br>$Anjing kembali lagi ke muntahnya,<br>dan babi yang mandi kembali lagi ke kubangannya.$"
061003001,"Saudara-saudara yang kekasih, ini sudah surat yang kedua, yang kutulis kepadamu. Di dalam kedua surat itu aku berusaha menghidupkan pengertian yang murni oleh peringatan-peringatan,"
